Date,Last Name,First Name,Vehicle Make,Vehicle Model,Status,Total Appointments,Total Missed Appointments
2020-03-09,Snyder,Sophia,Chevrolet,Tahoe,Attended,,
2020-03-10,Perez,Zoe,Chevrolet,Silverado,Attended,,
2020-03-10,Rose,Victoria,Audi,A3,Missed,,
2020-03-10,Thomas,William,Mazda,Mazda6,Attended,,
2020-03-11,Lopez,John,Ford,Edge,Attended,,
2020-03-11,Black,Sofia,Toyota,RAV4,Attended,,
2020-03-11,Davis,Nathan,Volkswagen,Golf,Attended,,
2020-03-12,Gonzales,Christopher,Hyundai,Tucson,Attended,,
2020-03-12,Cole,Adam,Dodge,Journey,Attended,,
2020-03-12,Watkins,Lucas,Nissan,Leaf,Attended,,
2020-03-13,Allen,Lillian,Toyota,Highlander,Attended,,
2020-03-13,Hicks,James,BMW,5 Series,Attended,,
2020-03-13,Armstrong,Mia,Subaru,BRZ,Missed,,
2020-03-13,Kelly,Chloe,Ford,Mustang,Attended,,
2020-03-16,Barnes,Elizabeth,Volkswagen,Atlas,Attended,,
2020-03-17,Snyder,Victoria,Audi,Q3,Attended,,
2020-03-17,Marshall,Daniel,Ford,Escape,Missed,,
2020-03-17,Dixon,Sophia,Mercedes-Benz,GLA,Missed,,
2020-03-17,Russell,Olivia,Audi,Q7,Attended,,
2020-03-18,Hicks,Joseph,Honda,Odyssey,Attended,,
2020-03-18,Carter,Adam,Volkswagen,Passat,Attended,,
2020-03-18,Kelly,Andrew,Volkswagen,Passat,Attended,,
2020-03-18,Smith,Sophia,Mazda,CX-9,Attended,,
2020-03-18,Woods,Jonathan,BMW,X5,Missed,,
2020-03-19,Hernandez,Victoria,BMW,3 Series,Attended,,
2020-03-19,Gomez,Nicholas,Nissan,Altima,Missed,,
2020-03-19,Garcia,Sofia,Kia,Forte,Attended,,
2020-03-19,Ellis,Jackson,Audi,Q7,Attended,,
2020-03-20,Reyes,Matthew,BMW,4 Series,Attended,,
2020-03-20,Hughes,Caleb,Chevrolet,Equinox,Attended,,
2020-03-23,Mitchell,Elijah,Nissan,Maxima,Attended,,
2020-03-23,Wells,Charlotte,Honda,Accord,Attended,,
2020-03-23,Hughes,Lillian,BMW,3 Series,Missed,,
2020-03-23,Lane,Emily,Toyota,RAV4,Missed,,
2020-03-23,Wilson,Caleb,Dodge,Journey,Attended,,
2020-03-24,Jenkins,Hannah,Toyota,RAV4,Attended,,
2020-03-24,Collins,Emma,Mazda,CX-9,Attended,,
2020-03-24,Rodriguez,Nathan,Toyota,RAV4,Missed,,
2020-03-24,Collins,James,Mazda,CX-3,Attended,,
2020-03-24,Ward,Jackson,Dodge,Challenger,Attended,,
2020-03-25,Ramos,Elijah,Honda,Odyssey,Attended,,
2020-03-25,Smith,Joseph,Honda,Fit,Attended,,
2020-03-25,Black,Elijah,Jeep,Compass,Attended,,
2020-03-26,Bradley,Nathan,Jeep,Compass,Attended,,
2020-03-27,Phillips,Dylan,Honda,Accord,Attended,,
2020-03-27,Woods,Lillian,Toyota,Corolla,Missed,,
2020-03-27,Arnold,Emily,Mercedes-Benz,GLC,Attended,,
2020-03-27,Brown,Evelyn,Jeep,Compass,Attended,,
2020-03-27,Crawford,Sophia,Kia,Sportage,Attended,,
2020-03-30,Gonzalez,Scarlett,Mazda,Mazda6,Attended,,
2020-03-30,Martinez,Caleb,Nissan,Murano,Attended,,
2020-03-30,Ford,William,Subaru,BRZ,Attended,,
2020-03-30,Bradley,James,Kia,Forte,Attended,,
2020-03-31,Martin,Aria,Mercedes-Benz,E-Class,Attended,,
2020-03-31,Fisher,Victoria,BMW,7 Series,Missed,,
2020-03-31,Wells,Nathan,BMW,4 Series,Attended,,
2020-03-31,Robertson,Lucas,Mercedes-Benz,GLC,Attended,,
2020-04-01,Weaver,Benjamin,Nissan,Maxima,Attended,,
2020-04-01,Phillips,Andrew,Toyota,Highlander,Attended,,
2020-04-01,Bell,Adam,Mazda,Mazda6,Attended,,
2020-04-02,Richardson,Emily,Honda,Odyssey,Missed,,
2020-04-02,Sanchez,Emma,Jeep,Grand Cherokee,Missed,,
2020-04-02,Cole,Nicholas,Volkswagen,Tiguan,Attended,,
2020-04-02,Sanchez,Nicholas,Nissan,Leaf,Attended,,
2020-04-03,Reed,Jonathan,Kia,Sportage,Attended,,
2020-04-03,Webb,Ella,Honda,Odyssey,Attended,,
2020-04-07,Young,Emily,Kia,Soul,Attended,,
2020-04-07,Dunn,Lillian,Mazda,MX-5 Miata,Attended,,
2020-04-08,Bell,Elijah,Honda,Accord,Attended,,
2020-04-10,Warren,Andrew,Audi,Q7,Attended,,
2020-04-10,Cooper,Joshua,Volkswagen,Golf,Attended,,
2020-04-10,Reyes,Aiden,Mercedes-Benz,GLE,Attended,,
2020-04-10,Graham,Dylan,Mercedes-Benz,GLC,Missed,,
2020-04-10,Lee,Samuel,Ford,F-150,Attended,,
2020-04-13,Gordon,Nathan,Hyundai,Palisade,Attended,,
2020-04-13,Coleman,Olivia,Audi,Q3,Attended,,
2020-04-13,Hayes,Christopher,Ford,Explorer,Attended,,
2020-04-14,Nelson,Ryan,Hyundai,Sonata,Missed,,
2020-04-14,Murphy,Jackson,Chevrolet,Silverado,Attended,,
2020-04-14,Stewart,David,Subaru,Impreza,Attended,,
2020-04-15,Turner,Avery,Subaru,BRZ,Attended,,
2020-04-15,Lopez,Christopher,Hyundai,Kona,Attended,,
2020-04-15,Davis,Mia,Chevrolet,Silverado,Attended,,
2020-04-15,Torres,Anthony,Jeep,Gladiator,Missed,,
2020-04-16,Flores,Avery,Volkswagen,Tiguan,Attended,,
2020-04-16,Ruiz,Samuel,Jeep,Renegade,Attended,,
2020-04-16,Mitchell,Emily,Nissan,Maxima,Attended,,
2020-04-16,White,Natalie,Subaru,Forester,Missed,,
2020-04-16,Porter,Matthew,Audi,Q5,Attended,,
2020-04-17,Hawkins,Daniel,Dodge,Charger,Attended,,
2020-04-17,Wright,Aiden,Audi,Q5,Attended,,
2020-04-17,King,David,Mazda,CX-9,Attended,,
2020-04-17,Riley,Ella,Mazda,CX-5,Missed,,
2020-04-17,Black,Charlotte,Jeep,Renegade,Attended,,
2020-04-20,Perry,Daniel,Mazda,MX-5 Miata,Attended,,
2020-04-20,Owens,Charlotte,Ford,Escape,Attended,,
2020-04-21,Foster,Scarlett,Volkswagen,Tiguan,Attended,,
2020-04-21,Baker,Emily,Mercedes-Benz,GLE,Attended,,
2020-04-22,Murphy,Harper,Chevrolet,Equinox,Missed,,
2020-04-22,Ross,Victoria,Honda,Odyssey,Attended,,
2020-04-22,Freeman,Andrew,Honda,Accord,Attended,,
2020-04-22,James,Nicholas,Chevrolet,Equinox,Attended,,
2020-04-23,McDonald,Dylan,Jeep,Renegade,Attended,,
2020-04-24,Richardson,Jonathan,Hyundai,Santa Fe,Attended,,
2020-04-24,Butler,Olivia,Subaru,BRZ,Attended,,
2020-04-27,Harris,Elizabeth,BMW,3 Series,Missed,,
2020-04-28,Kelly,Zoe,Mazda,MX-5 Miata,Attended,,
2020-04-28,Greene,Jackson,Nissan,Maxima,Missed,,
2020-04-28,Patterson,Sofia,Hyundai,Tucson,Attended,,
2020-04-28,Murray,Jonathan,Mazda,CX-9,Attended,,
2020-04-29,West,William,Toyota,Highlander,Attended,,
2020-04-29,Taylor,Olivia,Mazda,Mazda3,Missed,,
2020-04-29,Peterson,Gabriel,Ford,Escape,Attended,,
2020-04-29,Rogers,Joshua,Jeep,Cherokee,Attended,,
2020-04-30,Owens,Aria,Toyota,Camry,Attended,,
2020-04-30,West,Joshua,Audi,A3,Missed,,
2020-04-30,Smith,Amelia,Dodge,Grand Caravan,Attended,,
2020-04-30,Barnes,Elijah,BMW,X5,Attended,,
2020-05-01,Moore,Adam,Toyota,Highlander,Attended,,
2020-05-01,Rodriguez,Aiden,Chevrolet,Tahoe,Missed,,
2020-05-01,Greene,Sarah,BMW,7 Series,Attended,,
2020-05-04,Myers,Emily,Jeep,Gladiator,Missed,,
2020-05-04,Morales,Jane,Chevrolet,Equinox,Missed,,
2020-05-04,Martinez,Ryan,Kia,Sportage,Attended,,
2020-05-05,Jones,Hannah,Ford,Escape,Attended,,
2020-05-05,Gonzales,Nicholas,Hyundai,Kona,Missed,,
2020-05-05,Gomez,Harper,Hyundai,Palisade,Attended,,
2020-05-05,Roberts,Avery,Honda,Accord,Missed,,
2020-05-05,Baker,Natalie,BMW,5 Series,Missed,,
2020-05-06,Tucker,Abigail,BMW,4 Series,Missed,,
2020-05-07,Warren,Scarlett,Mazda,CX-9,Attended,,
2020-05-07,Long,Logan,Volkswagen,Passat,Missed,,
2020-05-07,Diaz,Aria,Mazda,Mazda6,Attended,,
2020-05-08,Clark,Amelia,Volkswagen,Beetle,Attended,,
2020-05-08,Clark,Emily,Toyota,Highlander,Missed,,
2020-05-08,Hughes,Chloe,Jeep,Grand Cherokee,Attended,,
2020-05-08,Reynolds,Ella,Ford,Explorer,Attended,,
2020-05-11,Gomez,Elizabeth,Volkswagen,Atlas,Missed,,
2020-05-11,Weaver,Daniel,Chevrolet,Malibu,Missed,,
2020-05-11,Armstrong,Joseph,Subaru,BRZ,Attended,,
2020-05-12,King,Charlotte,Chevrolet,Equinox,Attended,,
2020-05-12,Ortiz,Jackson,Volkswagen,Golf,Attended,,
2020-05-12,Ross,Avery,Ford,Fusion,Attended,,
2020-05-12,Berry,Hannah,Subaru,Legacy,Attended,,
2020-05-13,Hart,Nathan,Ford,Escape,Attended,,
2020-05-13,Murphy,Zoe,Honda,Odyssey,Attended,,
2020-05-14,Thomas,Scarlett,Chevrolet,Malibu,Attended,,
2020-05-14,Cooper,Daniel,Toyota,RAV4,Attended,,
2020-05-14,Morris,Emma,Audi,Q7,Attended,,
2020-05-14,Stewart,David,Nissan,Pathfinder,Missed,,
2020-05-15,Gomez,Olivia,Chevrolet,Equinox,Attended,,
2020-05-15,Rice,Harper,Mazda,MX-5 Miata,Attended,,
2020-05-15,Roberts,Amelia,Honda,CR-V,Attended,,
2020-05-18,Hudson,Ryan,Subaru,Crosstrek,Attended,,
2020-05-18,Wells,Logan,Mercedes-Benz,E-Class,Missed,,
2020-05-18,Ramos,Harper,BMW,4 Series,Attended,,
2020-05-18,Gibson,Nathan,Mercedes-Benz,C-Class,Attended,,
2020-05-19,Brooks,Charlotte,Volkswagen,Golf,Attended,,
2020-05-19,Washington,Emily,Dodge,Journey,Attended,,
2020-05-19,Rose,James,Mazda,CX-3,Attended,,
2020-05-20,Gonzales,Aria,Chevrolet,Tahoe,Attended,,
2020-05-21,Owens,Zoe,Subaru,Forester,Attended,,
2020-05-21,Clark,Victoria,Nissan,Rogue,Attended,,
2020-05-22,Barnes,John,Kia,Forte,Missed,,
2020-05-22,Cunningham,Dylan,Honda,Pilot,Attended,,
2020-05-25,Hunt,Scarlett,Chevrolet,Tahoe,Attended,,
2020-05-25,Graham,Anthony,Honda,Pilot,Missed,,
2020-05-26,Weaver,Chloe,Nissan,Altima,Attended,,
2020-05-26,Ford,Samuel,Hyundai,Palisade,Attended,,
2020-05-26,Stevens,Aria,Ford,Escape,Attended,,
2020-05-26,Reyes,Dylan,Jeep,Renegade,Attended,,
2020-05-26,Howard,Dylan,Mercedes-Benz,GLC,Missed,,
2020-05-27,Willis,Benjamin,Mercedes-Benz,C-Class,Missed,,
2020-05-27,Scott,Nicholas,Subaru,Crosstrek,Attended,,
2020-05-27,Olson,Sophia,Subaru,BRZ,Attended,,
2020-05-28,Johnson,Harper,Ford,Mustang,Attended,,
2020-05-28,Reyes,Dylan,Dodge,Durango,Attended,,
2020-05-29,Ramos,Jonathan,Audi,Q7,Attended,,
2020-05-29,Spencer,Aria,Ford,Edge,Attended,,
2020-06-01,James,Elizabeth,Chevrolet,Cruze,Attended,,
2020-06-01,Williams,Christopher,Kia,Telluride,Missed,,
2020-06-01,Black,Christopher,Mazda,CX-3,Attended,,
2020-06-01,Bryant,Jackson,Nissan,Leaf,Attended,,
2020-06-02,Berry,Samuel,Audi,Q5,Attended,,
2020-06-02,Collins,Natalie,Honda,Civic,Attended,,
2020-06-02,Hudson,John,Volkswagen,Tiguan,Attended,,
2020-06-02,Brown,Jane,Toyota,Corolla,Missed,,
2020-06-02,Burns,Aiden,Toyota,Camry,Attended,,
2020-06-03,Stevens,William,Volkswagen,Tiguan,Attended,,
2020-06-03,King,Jackson,Subaru,Outback,Attended,,
2020-06-03,Brooks,Avery,Mercedes-Benz,GLC,Attended,,
2020-06-03,Kelly,Lucas,Honda,CR-V,Missed,,
2020-06-03,Scott,David,Mazda,Mazda6,Attended,,
2020-06-04,Warren,Ella,Dodge,Avenger,Attended,,
2020-06-05,Hughes,Dylan,Honda,Accord,Attended,,
2020-06-05,Olson,Chloe,Volkswagen,Passat,Missed,,
2020-06-05,Myers,Caleb,Kia,Optima,Attended,,
2020-06-05,Willis,Emily,Ford,Mustang,Missed,,
2020-06-08,Lawrence,Aiden,Honda,CR-V,Attended,,
2020-06-08,Phillips,David,Chevrolet,Equinox,Attended,,
2020-06-08,Murray,Lillian,Mazda,Mazda3,Attended,,
2020-06-08,Reyes,Mia,Nissan,Murano,Attended,,
2020-06-08,Gonzalez,Christopher,Dodge,Journey,Attended,,
2020-06-09,Howard,Emma,Chevrolet,Tahoe,Attended,,
2020-06-09,Davis,Ryan,Mercedes-Benz,GLC,Attended,,
2020-06-09,Daniels,Dylan,Honda,Fit,Attended,,
2020-06-09,Gonzalez,Jackson,Audi,A3,Attended,,
2020-06-09,Rodriguez,Charlotte,Mazda,CX-9,Attended,,
2020-06-10,Ford,Sophia,Ford,Escape,Missed,,
2020-06-10,Nelson,Chloe,Kia,Optima,Missed,,
2020-06-10,Hayes,Benjamin,Audi,Q5,Attended,,
2020-06-10,Reed,Daniel,Mazda,CX-3,Attended,,
2020-06-11,McDonald,Evelyn,Volkswagen,Beetle,Missed,,
2020-06-11,Sanchez,Nathan,Dodge,Charger,Attended,,
2020-06-11,Rodriguez,Harper,Subaru,Crosstrek,Attended,,
2020-06-11,Boyd,Jackson,Dodge,Charger,Attended,,
2020-06-11,Turner,Nathan,Subaru,BRZ,Attended,,
2020-06-12,Murray,Benjamin,Toyota,Corolla,Attended,,
2020-06-12,Perez,Michael,Chevrolet,Cruze,Attended,,
2020-06-12,Miller,Elijah,BMW,5 Series,Attended,,
2020-06-12,Edwards,Matthew,BMW,3 Series,Attended,,
2020-06-12,Foster,Victoria,Audi,A3,Missed,,
2020-06-15,Myers,Jane,Ford,Edge,Missed,,
2020-06-15,Crawford,Caleb,Volkswagen,Passat,Attended,,
2020-06-15,Johnson,Amelia,Volkswagen,Passat,Attended,,
2020-06-16,West,Abigail,Subaru,Forester,Missed,,
2020-06-16,Stephens,Aria,Volkswagen,Atlas,Missed,,
2020-06-16,Lane,Nicholas,Honda,Odyssey,Attended,,
2020-06-16,Martin,Jonathan,Chevrolet,Malibu,Missed,,
2020-06-16,Lopez,Lillian,Jeep,Wrangler,Attended,,
2020-06-17,Greene,Emily,Mazda,Mazda6,Missed,,
2020-06-17,Snyder,William,Toyota,Sienna,Missed,,
2020-06-17,Hawkins,Christopher,Volkswagen,Golf,Attended,,
2020-06-18,Cook,Christopher,Mercedes-Benz,C-Class,Attended,,
2020-06-18,Cunningham,Abigail,Audi,Q3,Attended,,
2020-06-19,Gonzalez,William,Toyota,Camry,Attended,,
2020-06-19,Weaver,Scarlett,Ford,Edge,Attended,,
2020-06-19,Marshall,Sophia,Subaru,Legacy,Attended,,
2020-06-19,Watkins,Sophia,Ford,F-150,Attended,,
2020-06-19,Mason,Charlotte,Kia,Soul,Attended,,
2020-06-22,Turner,Zoe,Chevrolet,Malibu,Attended,,
2020-06-22,Armstrong,Grace,Kia,Forte,Attended,,
2020-06-22,Carpenter,Emma,Volkswagen,Atlas,Attended,,
2020-06-23,Scott,Amelia,Jeep,Compass,Attended,,
2020-06-23,Lee,Ella,Toyota,Highlander,Attended,,
2020-06-23,Boyd,Emily,Kia,Forte,Attended,,
2020-06-23,Pierce,Nathan,Chevrolet,Cruze,Attended,,
2020-06-23,Martin,Amelia,Mercedes-Benz,E-Class,Attended,,
2020-06-24,Garcia,Joshua,Honda,Civic,Attended,,
2020-06-24,Duncan,Ella,Hyundai,Elantra,Attended,,
2020-06-24,Ward,Lucas,Mazda,Mazda3,Attended,,
2020-06-24,Kelly,Olivia,Jeep,Grand Cherokee,Attended,,
2020-06-24,Mills,William,Nissan,Rogue,Missed,,
2020-06-25,Johnson,Chloe,Chevrolet,Tahoe,Attended,,
2020-06-25,Green,David,BMW,X3,Missed,,
2020-06-25,Stone,Ella,Toyota,Sienna,Missed,,
2020-06-25,Graham,Logan,Dodge,Grand Caravan,Attended,,
2020-06-26,Gonzalez,Benjamin,Toyota,Highlander,Missed,,
2020-06-29,Campbell,Christopher,Toyota,RAV4,Attended,,
2020-06-29,Bradley,Aubrey,Ford,Edge,Attended,,
2020-06-29,Long,John,Mazda,Mazda3,Missed,,
2020-06-30,Wagner,Mia,Honda,Pilot,Attended,,
2020-06-30,Wilson,Sofia,Chevrolet,Impala,Attended,,
2020-06-30,Adams,Elijah,Nissan,Murano,Missed,,
2020-07-01,Tucker,Nathan,Mercedes-Benz,C-Class,Attended,,
2020-07-01,Price,William,Audi,Q7,Attended,,
2020-07-01,Robertson,Hannah,BMW,7 Series,Attended,,
2020-07-01,Lee,Scarlett,Volkswagen,Atlas,Attended,,
2020-07-01,Ford,Grace,Honda,Civic,Attended,,
2020-07-02,Nichols,Lucas,Audi,Q7,Attended,,
2020-07-02,King,Scarlett,Toyota,Corolla,Missed,,
2020-07-02,Rodriguez,Natalie,Mazda,Mazda3,Attended,,
2020-07-03,Pierce,Jackson,Dodge,Charger,Attended,,
2020-07-03,Armstrong,Scarlett,Hyundai,Elantra,Missed,,
2020-07-03,Stevens,Grace,Audi,A4,Attended,,
2020-07-03,Ferguson,Abigail,Hyundai,Elantra,Attended,,
2020-07-03,Roberts,Zoe,Jeep,Wrangler,Attended,,
2020-07-06,Armstrong,Sarah,Subaru,Impreza,Attended,,
2020-07-06,Fox,Logan,Volkswagen,Atlas,Attended,,
2020-07-07,Wilson,Olivia,Mercedes-Benz,C-Class,Attended,,
2020-07-07,Hamilton,Scarlett,Ford,F-150,Attended,,
2020-07-07,Gomez,Harper,Mazda,Mazda6,Attended,,
2020-07-08,Shaw,Abigail,Toyota,Tacoma,Attended,,
2020-07-08,White,Emily,Audi,A6,Attended,,
2020-07-08,Boyd,Matthew,Kia,Soul,Attended,,
2020-07-08,Webb,Elizabeth,Volkswagen,Tiguan,Missed,,
2020-07-09,Gonzales,Victoria,Honda,Fit,Missed,,
2020-07-09,Jones,Jackson,Audi,Q5,Attended,,
2020-07-09,Watson,Grace,Mazda,MX-5 Miata,Attended,,
2020-07-09,Jackson,Sophia,Chevrolet,Malibu,Missed,,
2020-07-10,Taylor,Lucas,Mazda,MX-5 Miata,Attended,,
2020-07-10,Shaw,William,Audi,Q5,Attended,,
2020-07-10,Howard,Zoe,Kia,Sportage,Missed,,
2020-07-10,Lopez,Jane,Honda,Pilot,Attended,,
2020-07-10,Dixon,Matthew,Ford,Edge,Missed,,
2020-07-13,Gray,Abigail,Audi,A4,Attended,,
2020-07-13,Martin,Olivia,Chevrolet,Malibu,Attended,,
2020-07-13,Thomas,Nicholas,Subaru,Crosstrek,Attended,,
2020-07-13,Russell,Nicholas,Ford,Edge,Attended,,
2020-07-13,Robinson,Natalie,Volkswagen,Tiguan,Attended,,
2020-07-14,Price,Chloe,Chevrolet,Equinox,Attended,,
2020-07-14,Barnes,Sophia,Toyota,Sienna,Attended,,
2020-07-14,Johnson,Aiden,Toyota,Tacoma,Attended,,
2020-07-15,Owens,Emily,Toyota,Sienna,Attended,,
2020-07-15,Riley,Aria,Toyota,Corolla,Missed,,
2020-07-15,Lee,Ella,Hyundai,Santa Fe,Attended,,
2020-07-16,Ford,James,Chevrolet,Silverado,Attended,,
2020-07-16,White,Olivia,Mazda,CX-3,Attended,,
2020-07-17,Watkins,Nathan,BMW,5 Series,Attended,,
2020-07-17,Bell,Benjamin,Mercedes-Benz,GLA,Attended,,
2020-07-17,Thompson,Emily,Ford,F-150,Attended,,
2020-07-20,Thomas,Aubrey,Subaru,BRZ,Missed,,
2020-07-20,Kelly,Jonathan,Dodge,Durango,Attended,,
2020-07-20,Woods,Aiden,Mercedes-Benz,GLE,Attended,,
2020-07-20,Cook,Matthew,Toyota,Corolla,Attended,,
2020-07-21,Marshall,Joshua,Chevrolet,Tahoe,Attended,,
2020-07-21,Ortiz,Mia,BMW,X5,Attended,,
2020-07-21,Ramirez,William,Audi,Q7,Attended,,
2020-07-21,Watson,Charlotte,BMW,3 Series,Attended,,
2020-07-21,Brooks,Michael,Mazda,MX-5 Miata,Attended,,
2020-07-22,Jackson,Anthony,Kia,Forte,Missed,,
2020-07-22,Wilson,Joshua,Hyundai,Tucson,Attended,,
2020-07-22,Howard,Dylan,Mazda,CX-3,Attended,,
2020-07-23,Bryant,Gabriel,Mercedes-Benz,C-Class,Attended,,
2020-07-24,Jenkins,Hannah,Kia,Sorento,Attended,,
2020-07-24,Rose,Natalie,Toyota,Camry,Missed,,
2020-07-24,Owens,Logan,Mazda,Mazda3,Attended,,
2020-07-27,Daniels,Emma,Hyundai,Elantra,Missed,,
2020-07-27,Sanders,Elizabeth,Kia,Optima,Attended,,
2020-07-27,Murray,Caleb,Ford,F-150,Attended,,
2020-07-27,Ramos,Daniel,Nissan,Murano,Attended,,
2020-07-27,Roberts,Abigail,Ford,Fusion,Attended,,
2020-07-28,Wallace,Dylan,Mazda,Mazda6,Attended,,
2020-07-28,Hughes,Daniel,Toyota,Tacoma,Attended,,
2020-07-28,Murphy,Sarah,Subaru,Impreza,Missed,,
2020-07-28,Johnson,Natalie,Subaru,Legacy,Attended,,
2020-07-28,Daniels,Gabriel,Ford,Mustang,Missed,,
2020-07-29,Anderson,David,Ford,Fusion,Attended,,
2020-07-29,Miller,Jackson,Kia,Sportage,Attended,,
2020-07-29,Torres,Charlotte,Ford,Mustang,Attended,,
2020-07-29,Ward,Hannah,Jeep,Cherokee,Missed,,
2020-07-29,Wells,Olivia,Dodge,Avenger,Attended,,
2020-07-30,Harrison,Charlotte,Chevrolet,Silverado,Attended,,
2020-07-30,Edwards,Adam,Nissan,Leaf,Missed,,
2020-07-30,James,Emily,Nissan,Rogue,Attended,,
2020-07-31,Mills,Joseph,Subaru,Crosstrek,Attended,,
2020-07-31,Crawford,Lillian,Dodge,Grand Caravan,Attended,,
2020-07-31,Sanchez,Logan,Toyota,Tacoma,Attended,,
2020-07-31,Johnson,Avery,Ford,Escape,Attended,,
2020-07-31,Flores,Gabriel,Dodge,Challenger,Attended,,
2020-08-03,Wagner,Abigail,Nissan,Rogue,Attended,,
2020-08-03,Rogers,Harper,Hyundai,Elantra,Attended,,
2020-08-03,Crawford,Olivia,Honda,Civic,Attended,,
2020-08-03,Lee,Mia,Chevrolet,Tahoe,Attended,,
2020-08-03,Holmes,Evelyn,Hyundai,Kona,Attended,,
2020-08-04,Knight,Aria,Jeep,Wrangler,Attended,,
2020-08-04,Mitchell,Andrew,Volkswagen,Golf,Attended,,
2020-08-04,Barnes,John,Hyundai,Kona,Missed,,
2020-08-04,Robinson,Caleb,Hyundai,Palisade,Attended,,
2020-08-05,Webb,Sarah,Audi,Q5,Attended,,
2020-08-06,Rogers,Evelyn,Dodge,Charger,Attended,,
2020-08-06,Jenkins,Nicholas,Mazda,CX-9,Attended,,
2020-08-07,Butler,Sarah,Chevrolet,Silverado,Attended,,
2020-08-07,Hudson,John,Subaru,BRZ,Attended,,
2020-08-11,Warren,Aubrey,Honda,Pilot,Missed,,
2020-08-11,Robinson,Evelyn,Subaru,Outback,Missed,,
2020-08-11,Thompson,Samuel,Nissan,Pathfinder,Attended,,
2020-08-11,Woods,Amelia,Honda,Civic,Attended,,
2020-08-12,Stevens,Zoe,Ford,F-150,Attended,,
2020-08-12,Wallace,Jonathan,Kia,Forte,Missed,,
2020-08-12,Hawkins,Emily,Jeep,Grand Cherokee,Attended,,
2020-08-13,Rice,Joseph,Ford,Escape,Attended,,
2020-08-13,Washington,Amelia,Honda,Fit,Attended,,
2020-08-13,Ferguson,Natalie,Nissan,Murano,Attended,,
2020-08-13,Brooks,Chloe,Ford,Mustang,Attended,,
2020-08-14,Payne,Chloe,Ford,Explorer,Attended,,
2020-08-14,Hawkins,Abigail,Toyota,Tacoma,Attended,,
2020-08-14,Harrison,Elizabeth,Volkswagen,Golf,Attended,,
2020-08-14,Richardson,Emily,Nissan,Altima,Attended,,
2020-08-14,Ortiz,Scarlett,Chevrolet,Impala,Attended,,
2020-08-17,Olson,William,Mercedes-Benz,GLA,Attended,,
2020-08-17,Greene,Avery,Toyota,Tacoma,Missed,,
2020-08-17,Rivera,Abigail,Jeep,Renegade,Attended,,
2020-08-17,Murray,Avery,Hyundai,Santa Fe,Attended,,
2020-08-17,Murray,Olivia,Volkswagen,Passat,Missed,,
2020-08-18,Lane,Zoe,Dodge,Charger,Attended,,
2020-08-18,Hunter,Nathan,Jeep,Grand Cherokee,Attended,,
2020-08-18,Morgan,Jackson,Mercedes-Benz,S-Class,Attended,,
2020-08-18,Wright,Nicholas,Chevrolet,Cruze,Attended,,
2020-08-18,Diaz,Caleb,Nissan,Altima,Missed,,
2020-08-19,Nelson,Abigail,Subaru,Forester,Attended,,
2020-08-19,Brooks,Evelyn,Mercedes-Benz,S-Class,Attended,,
2020-08-19,Hunter,Emily,Dodge,Charger,Attended,,
2020-08-20,Gomez,Christopher,Volkswagen,Passat,Attended,,
2020-08-20,Hawkins,Harper,Mazda,Mazda3,Attended,,
2020-08-20,Torres,Samuel,Subaru,BRZ,Attended,,
2020-08-21,Garcia,Nicholas,Mazda,CX-9,Attended,,
2020-08-21,Perez,Zoe,Audi,A4,Attended,,
2020-08-21,Morris,Chloe,Ford,Escape,Attended,,
2020-08-21,Henderson,Elizabeth,Ford,F-150,Attended,,
2020-08-21,Hayes,Andrew,Nissan,Pathfinder,Attended,,
2020-08-24,Gibson,Jackson,Mercedes-Benz,C-Class,Missed,,
2020-08-24,Jones,Scarlett,BMW,7 Series,Attended,,
2020-08-24,Mills,Logan,Jeep,Grand Cherokee,Missed,,
2020-08-24,Campbell,Dylan,Ford,Mustang,Attended,,
2020-08-24,Foster,Jane,Nissan,Leaf,Attended,,
2020-08-25,Crawford,Anthony,Mercedes-Benz,GLA,Attended,,
2020-08-25,Henry,Harper,Mazda,MX-5 Miata,Attended,,
2020-08-26,Wilson,Harper,Nissan,Altima,Missed,,
2020-08-26,Rivera,Nathan,Honda,CR-V,Missed,,
2020-08-26,Sanders,Mia,Chevrolet,Silverado,Attended,,
2020-08-26,Harper,Nathan,Subaru,Outback,Attended,,
2020-08-26,Weaver,Caleb,BMW,X5,Attended,,
2020-08-27,Gordon,Scarlett,Kia,Sorento,Attended,,
2020-08-27,Carpenter,Logan,Jeep,Renegade,Attended,,
2020-08-27,Harper,Andrew,Honda,Accord,Attended,,
2020-08-27,Cole,Daniel,Mazda,Mazda6,Attended,,
2020-08-27,Thomas,Scarlett,Chevrolet,Silverado,Attended,,
2020-08-28,Reynolds,Emily,Dodge,Avenger,Attended,,
2020-08-28,Clark,Chloe,Dodge,Charger,Attended,,
2020-08-28,Butler,Zoe,Audi,Q3,Attended,,
2020-08-28,Tucker,Aiden,Jeep,Gladiator,Attended,,
2020-08-28,Black,Benjamin,Dodge,Journey,Attended,,
2020-08-31,Morris,Logan,Chevrolet,Impala,Attended,,
2020-08-31,Rivera,Nathan,Audi,Q3,Attended,,
2020-08-31,Reed,Elizabeth,BMW,X3,Attended,,
2020-08-31,Arnold,Andrew,Mazda,MX-5 Miata,Missed,,
